user_id,book_id,ten_sach,the_loai,final_score
203,73,My Hero Academia,Fantasy,0.832888888888889
203,12,The Hobbit,Fantasy,0.8167777777777778
204,48,Những Người Khốn Khổ,Business,0.8578716599031722
204,59,Make Your Bed,Business,0.8463333333333333
204,10,Conan,Business,0.8392093004829346
204,85,Continuous Discovery,Business,0.8222222222222222
204,21,Rich Dad Poor Dad,Business,0.8093333333333332
205,59,Make Your Bed,Business,0.8463333333333333
205,21,Rich Dad Poor Dad,Business,0.8093333333333332
205,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
205,97,Mắt Biếc,Business,0.8043333333333333
205,1,Đắc Nhân Tâm,Business,0.8022102681230122
206,24,Good to Great,Classic,0.8245555555555556
206,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
206,4,Atomic Habits,Classic,0.766888888888889
206,37,Pride and Prejudice,Classic,0.754
206,50,Germinal,Classic,0.7423333333333333
207,17,Quê Hương Tuổi Thơ,Fantasy,0.9073961548453853
207,65,Bỉ Vỏ,Fantasy,0.8811809049236716
207,56,The Power of Habit,Fantasy,0.8473333333333334
207,73,My Hero Academia,Fantasy,0.832888888888889
207,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
208,43,Tư Duy Nhanh Chậm,Manga,0.8473333333333334
208,38,Jane Eyre,Manga,0.820888888888889
208,93,Toyota Way,Manga,0.7867777777777778
208,80,Trại Hoa Vàng,Manga,0.7844444444444445
208,62,Tắt Đèn,Manga,0.7743333333333333
209,59,Make Your Bed,Business,0.8463333333333333
209,85,Continuous Discovery,Business,0.8222222222222222
209,66,Sách Trắng Tài Chính,Business,0.8051111111111112
209,97,Mắt Biếc,Business,0.8043333333333333
209,54,Ficciones,Business,0.7954444444444444
210,44,Sức Mạnh Hiện Tại,Business,0.8888869861177714
210,97,Mắt Biếc,Business,0.8643381734963977
210,85,Continuous Discovery,Business,0.8222222222222222
210,60,Can't Hurt Me,Business,0.8115667465240051
210,21,Rich Dad Poor Dad,Business,0.8093333333333332
211,44,Sức Mạnh Hiện Tại,Business,0.8517464108665267
211,59,Make Your Bed,Business,0.8463333333333333
211,85,Continuous Discovery,Business,0.8222222222222222
211,66,Sách Trắng Tài Chính,Business,0.8051111111111112
211,54,Ficciones,Business,0.7954444444444444
212,59,Make Your Bed,Business,0.8463333333333333
212,85,Continuous Discovery,Business,0.8222222222222222
212,21,Rich Dad Poor Dad,Business,0.8093333333333332
212,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
212,66,Sách Trắng Tài Chính,Business,0.8051111111111112
213,37,Pride and Prejudice,Classic,0.854
213,8,Naruto,Classic,0.8388888888888888
213,4,Atomic Habits,Classic,0.8268576527754066
213,31,Lịch Sử Loài Người,Classic,0.808888888888889
213,72,Demon Slayer,Classic,0.783888888888889
214,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8706641294045889
214,29,The Girl on the Train,Self-help,0.8444444444444444
214,40,Great Expectations,Self-help,0.8416666666666667
214,91,Thinking in Systems,Self-help,0.8241212393076063
214,98,Tôi Thấy Hoa Vàng,Self-help,0.8231094196030592
215,76,Bố Già,Romance,0.8495555555555556
215,13,Foundation,Romance,0.8315555555555555
215,41,Kỹ Năng Giao Tiếp,Romance,0.790888888888889
215,191,Sách AI 90,Romance,0.7193777777777778
215,174,Sách AI 73,Romance,0.6981333333333333
216,59,Make Your Bed,Business,0.8463333333333333
216,60,Can't Hurt Me,Business,0.8265457523014119
216,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
216,66,Sách Trắng Tài Chính,Business,0.8051111111111112
216,54,Ficciones,Business,0.7954444444444444
217,59,Make Your Bed,Business,0.8713333780771314
217,97,Mắt Biếc,Business,0.8418334004490305
217,85,Continuous Discovery,Business,0.8222222222222222
217,21,Rich Dad Poor Dad,Business,0.8093333333333332
217,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
218,17,Quê Hương Tuổi Thơ,Fantasy,0.8924406793834372
218,73,My Hero Academia,Fantasy,0.832888888888889
218,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
218,27,Agatha Christie Collection,Fantasy,0.8172222222222223
218,12,The Hobbit,Fantasy,0.8167777777777778
219,31,Lịch Sử Loài Người,Classic,0.908888888888889
219,18,Số Đỏ,Classic,0.8555555555555555
219,8,Naruto,Classic,0.8388888888888888
219,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
219,72,Demon Slayer,Classic,0.783888888888889
220,53,Nhà Giả Kim 2,Literature,0.8287715524490376
220,81,The Lean Startup,Literature,0.8051111111111112
220,49,Madame Bovary,Literature,0.8018888888888889
220,79,Điểm Hẹn,Literature,0.758
220,96,Cô Gái Thứ 13,Literature,0.7331111111111112
221,85,Continuous Discovery,Business,0.8222222222222222
221,21,Rich Dad Poor Dad,Business,0.8093333333333332
221,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
221,97,Mắt Biếc,Business,0.8043333333333333
221,54,Ficciones,Business,0.7954444444444444
222,59,Make Your Bed,Business,0.8463333333333333
222,21,Rich Dad Poor Dad,Business,0.8093333333333332
222,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
222,66,Sách Trắng Tài Chính,Business,0.8051111111111112
222,97,Mắt Biếc,Business,0.8043333333333333
223,38,Jane Eyre,Manga,0.820888888888889
223,3,Sapiens,Manga,0.802888888888889
223,93,Toyota Way,Manga,0.7867777777777778
223,99,Bức Thư Gửi Em,Manga,0.7807777777777778
223,62,Tắt Đèn,Manga,0.7743333333333333
224,52,Tình Yêu Thời Thổ Tả,Classic,0.8805611341254047
224,18,Số Đỏ,Classic,0.8555555555555555
224,8,Naruto,Classic,0.8388888888888888
224,24,Good to Great,Classic,0.8245555555555556
224,72,Demon Slayer,Classic,0.783888888888889
225,59,Make Your Bed,Business,0.8463333333333333
225,85,Continuous Discovery,Business,0.8222222222222222
225,21,Rich Dad Poor Dad,Business,0.8093333333333332
225,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
225,97,Mắt Biếc,Business,0.8043333333333333
226,58,Essentialism,Self-help,0.8943844473190117
226,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8906242564539897
226,40,Great Expectations,Self-help,0.8816337480548894
226,100,Cô Đơn Trên Đại Dương,Self-help,0.8801373438280478
226,29,The Girl on the Train,Self-help,0.8444444444444444
227,79,Điểm Hẹn,Literature,0.8179841387397501
227,83,Hooked,Literature,0.807
227,39,Wuthering Heights,Literature,0.8065555555555555
227,81,The Lean Startup,Literature,0.8051111111111112
227,49,Madame Bovary,Literature,0.8018888888888889
228,59,Make Your Bed,Business,0.8463333333333333
228,35,Tipping Point,Business,0.845109986324046
228,1,Đắc Nhân Tâm,Business,0.8122210974351571
228,21,Rich Dad Poor Dad,Business,0.8093333333333332
228,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
229,30,Big Little Lies,History,0.8690050129367077
229,78,Thiên Thần Và Ác Quỷ,History,0.8500966880060841
229,75,Fullmetal Alchemist,History,0.8163333333333334
229,95,Radical Candor,History,0.808888888888889
229,14,Dune,History,0.7816666666666667
230,59,Make Your Bed,Business,0.8463333333333333
230,85,Continuous Discovery,Business,0.8222222222222222
230,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
230,66,Sách Trắng Tài Chính,Business,0.8051111111111112
230,97,Mắt Biếc,Business,0.8043333333333333
231,68,Bitcoin & Blockchain,Fantasy,0.9014536810354763
231,56,The Power of Habit,Fantasy,0.8473333333333334
231,73,My Hero Academia,Fantasy,0.832888888888889
231,12,The Hobbit,Fantasy,0.8167777777777778
231,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
232,59,Make Your Bed,Business,0.8463333333333333
232,85,Continuous Discovery,Business,0.8222222222222222
232,92,The Goal,Business,0.8104030547271754
232,21,Rich Dad Poor Dad,Business,0.8093333333333332
232,66,Sách Trắng Tài Chính,Business,0.8051111111111112
233,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8514456442824437
233,29,The Girl on the Train,Self-help,0.8444444444444444
233,40,Great Expectations,Self-help,0.8416666666666667
233,91,Thinking in Systems,Self-help,0.814109911273112
233,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
234,8,Naruto,Classic,0.88176497566234
234,52,Tình Yêu Thời Thổ Tả,Classic,0.8576649288638655
234,18,Số Đỏ,Classic,0.8555555555555555
234,72,Demon Slayer,Classic,0.783888888888889
234,4,Atomic Habits,Classic,0.766888888888889
235,72,Demon Slayer,Classic,0.883888888888889
235,18,Số Đỏ,Classic,0.8555555555555555
235,8,Naruto,Classic,0.8388888888888888
235,24,Good to Great,Classic,0.8245555555555556
235,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
236,76,Bố Già,Romance,0.8495555555555556
236,13,Foundation,Romance,0.8315555555555555
236,41,Kỹ Năng Giao Tiếp,Romance,0.790888888888889
236,9,Dragon Ball,Romance,0.7493333333333333
236,191,Sách AI 90,Romance,0.7193777777777778
237,44,Sức Mạnh Hiện Tại,Business,0.8463731518053949
237,66,Sách Trắng Tài Chính,Business,0.8426003258104893
237,85,Continuous Discovery,Business,0.8222222222222222
237,21,Rich Dad Poor Dad,Business,0.8093333333333332
237,97,Mắt Biếc,Business,0.8043333333333333
238,29,The Girl on the Train,Self-help,0.8444444444444444
238,40,Great Expectations,Self-help,0.8416666666666667
238,58,Essentialism,Self-help,0.8144444444444445
238,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
238,6,Doraemon,Self-help,0.8001111111111112
239,59,Make Your Bed,Business,0.8463333333333333
239,85,Continuous Discovery,Business,0.8222222222222222
239,66,Sách Trắng Tài Chính,Business,0.8051111111111112
239,97,Mắt Biếc,Business,0.8043333333333333
239,54,Ficciones,Business,0.7954444444444444
240,59,Make Your Bed,Business,0.8463333333333333
240,97,Mắt Biếc,Business,0.841858026148592
240,85,Continuous Discovery,Business,0.8222222222222222
240,21,Rich Dad Poor Dad,Business,0.8093333333333332
240,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
241,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
241,83,Hooked,Literature,0.807
241,39,Wuthering Heights,Literature,0.8065555555555555
241,81,The Lean Startup,Literature,0.8051111111111112
241,79,Điểm Hẹn,Literature,0.795499917530316
242,35,Tipping Point,Business,0.8551405467034539
242,59,Make Your Bed,Business,0.8463333333333333
242,85,Continuous Discovery,Business,0.8222222222222222
242,21,Rich Dad Poor Dad,Business,0.8093333333333332
242,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
243,59,Make Your Bed,Business,0.8463333333333333
243,85,Continuous Discovery,Business,0.8222222222222222
243,21,Rich Dad Poor Dad,Business,0.8093333333333332
243,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
243,97,Mắt Biếc,Business,0.8043333333333333
244,17,Quê Hương Tuổi Thơ,Fantasy,0.9324444444444444
244,56,The Power of Habit,Fantasy,0.8473333333333334
244,12,The Hobbit,Fantasy,0.8167777777777778
244,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
244,27,Agatha Christie Collection,Fantasy,0.8000579262300322
245,66,Sách Trắng Tài Chính,Business,0.8851500484150826
245,59,Make Your Bed,Business,0.8463333333333333
245,21,Rich Dad Poor Dad,Business,0.8093333333333332
245,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
245,97,Mắt Biếc,Business,0.8043333333333333
246,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
246,18,Số Đỏ,Classic,0.8555555555555555
246,24,Good to Great,Classic,0.8245555555555556
246,31,Lịch Sử Loài Người,Classic,0.808888888888889
246,72,Demon Slayer,Classic,0.783888888888889
247,29,The Girl on the Train,Self-help,0.8444444444444444
247,40,Great Expectations,Self-help,0.8416666666666667
247,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
247,88,Và Núi Vang Vọng,Self-help,0.7876666666666667
247,98,Tôi Thấy Hoa Vàng,Self-help,0.7831111111111111
248,30,Big Little Lies,History,0.8190000000000001
248,75,Fullmetal Alchemist,History,0.8163333333333334
248,78,Thiên Thần Và Ác Quỷ,History,0.8001111111111112
248,69,Tự Do Tài Chính,History,0.7784444444444445
248,55,Vườn Nửa Đêm,History,0.7401111111111112
249,83,Hooked,Literature,0.807
249,39,Wuthering Heights,Literature,0.8065555555555555
249,81,The Lean Startup,Literature,0.8051111111111112
249,49,Madame Bovary,Literature,0.8018888888888889
249,79,Điểm Hẹn,Literature,0.758
250,85,Continuous Discovery,Business,0.8222222222222222
250,21,Rich Dad Poor Dad,Business,0.8093333333333332
250,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
250,66,Sách Trắng Tài Chính,Business,0.8051111111111112
250,97,Mắt Biếc,Business,0.8043333333333333
251,12,The Hobbit,Fantasy,0.9167719060632485
251,17,Quê Hương Tuổi Thơ,Fantasy,0.8768826894591849
251,68,Bitcoin & Blockchain,Fantasy,0.8709045019544981
251,56,The Power of Habit,Fantasy,0.8473333333333334
251,65,Bỉ Vỏ,Fantasy,0.8256822797322758
252,59,Make Your Bed,Business,0.8963279255844149
252,48,Những Người Khốn Khổ,Business,0.8778888888888889
252,85,Continuous Discovery,Business,0.8222222222222222
252,21,Rich Dad Poor Dad,Business,0.8093333333333332
252,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
253,29,The Girl on the Train,Self-help,0.8444444444444444
253,58,Essentialism,Self-help,0.8144444444444445
253,91,Thinking in Systems,Self-help,0.8140717167535468
253,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
253,88,Và Núi Vang Vọng,Self-help,0.7876666666666667
254,13,Foundation,Romance,0.8690619050719106
254,23,Zero to One,Romance,0.8312222222222223
254,41,Kỹ Năng Giao Tiếp,Romance,0.790888888888889
254,9,Dragon Ball,Romance,0.7493333333333333
254,191,Sách AI 90,Romance,0.7193777777777778
255,67,Đầu Tư Chứng Khoán,Fantasy,0.914
255,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
255,12,The Hobbit,Fantasy,0.8167777777777778
255,94,Measure What Matters,Fantasy,0.7858888888888889
255,84,Inspired,Fantasy,0.783
256,59,Make Your Bed,Business,0.9463333333333332
256,85,Continuous Discovery,Business,0.8222222222222222
256,21,Rich Dad Poor Dad,Business,0.8093333333333332
256,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
256,66,Sách Trắng Tài Chính,Business,0.8051111111111112
257,40,Great Expectations,Self-help,0.8416666666666667
257,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
257,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
257,89,Biển Rộng,Self-help,0.7979785393135965
257,88,Và Núi Vang Vọng,Self-help,0.7876666666666667
258,78,Thiên Thần Và Ác Quỷ,History,0.9001058208981679
258,30,Big Little Lies,History,0.8190000000000001
258,75,Fullmetal Alchemist,History,0.8163333333333334
258,95,Radical Candor,History,0.808888888888889
258,69,Tự Do Tài Chính,History,0.7784444444444445
259,40,Great Expectations,Self-help,0.9416666666666667
259,29,The Girl on the Train,Self-help,0.8444444444444444
259,98,Tôi Thấy Hoa Vàng,Self-help,0.8331132877967611
259,58,Essentialism,Self-help,0.8144444444444445
259,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
260,59,Make Your Bed,Business,0.8463333333333333
260,21,Rich Dad Poor Dad,Business,0.8093333333333332
260,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
260,66,Sách Trắng Tài Chính,Business,0.8051111111111112
260,97,Mắt Biếc,Business,0.8043333333333333
261,68,Bitcoin & Blockchain,Fantasy,0.9041867850904072
261,73,My Hero Academia,Fantasy,0.832888888888889
261,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
261,12,The Hobbit,Fantasy,0.8167777777777778
261,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
262,17,Quê Hương Tuổi Thơ,Fantasy,0.9074291887182797
262,73,My Hero Academia,Fantasy,0.832888888888889
262,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
262,12,The Hobbit,Fantasy,0.8167777777777778
262,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
263,68,Bitcoin & Blockchain,Fantasy,0.8930828565893058
263,17,Quê Hương Tuổi Thơ,Fantasy,0.8324444444444444
263,12,The Hobbit,Fantasy,0.8167777777777778
263,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
263,94,Measure What Matters,Fantasy,0.7858888888888889
264,35,Tipping Point,Business,0.8551290069499037
264,59,Make Your Bed,Business,0.8463333333333333
264,85,Continuous Discovery,Business,0.8222222222222222
264,21,Rich Dad Poor Dad,Business,0.8093333333333332
264,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
265,17,Quê Hương Tuổi Thơ,Fantasy,0.8752915091958596
265,67,Đầu Tư Chứng Khoán,Fantasy,0.8568571428571429
265,12,The Hobbit,Fantasy,0.8167777777777778
265,94,Measure What Matters,Fantasy,0.7858888888888889
265,84,Inspired,Fantasy,0.783
266,17,Quê Hương Tuổi Thơ,Fantasy,0.8699452139309909
266,68,Bitcoin & Blockchain,Fantasy,0.8639432975796127
266,56,The Power of Habit,Fantasy,0.8473333333333334
266,12,The Hobbit,Fantasy,0.8167777777777778
266,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
267,17,Quê Hương Tuổi Thơ,Fantasy,0.8699450013698192
267,68,Bitcoin & Blockchain,Fantasy,0.8639431185481821
267,56,The Power of Habit,Fantasy,0.8473333333333334
267,73,My Hero Academia,Fantasy,0.832888888888889
267,12,The Hobbit,Fantasy,0.8167777777777778
268,38,Jane Eyre,Manga,0.865331969829307
268,28,Gone Girl,Manga,0.8038888888888889
268,3,Sapiens,Manga,0.802888888888889
268,93,Toyota Way,Manga,0.7867777777777778
268,80,Trại Hoa Vàng,Manga,0.7844444444444445
269,17,Quê Hương Tuổi Thơ,Fantasy,0.8699448423795824
269,56,The Power of Habit,Fantasy,0.8473333333333334
269,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
269,12,The Hobbit,Fantasy,0.8167777777777778
269,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
270,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
270,34,Outliers,Literature,0.8112222222222223
270,83,Hooked,Literature,0.807
270,39,Wuthering Heights,Literature,0.8065555555555555
270,79,Điểm Hẹn,Literature,0.8008499728205133
271,59,Make Your Bed,Business,0.8463333333333333
271,85,Continuous Discovery,Business,0.8222222222222222
271,21,Rich Dad Poor Dad,Business,0.8093333333333332
271,66,Sách Trắng Tài Chính,Business,0.8051111111111112
271,54,Ficciones,Business,0.7954444444444444
272,29,The Girl on the Train,Self-help,0.8444444444444444
272,40,Great Expectations,Self-help,0.8416666666666667
272,63,Truyện Kiều,Self-help,0.838888888888889
272,58,Essentialism,Self-help,0.8144444444444445
272,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
273,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
273,34,Outliers,Literature,0.8112222222222223
273,83,Hooked,Literature,0.807
273,39,Wuthering Heights,Literature,0.8065555555555555
273,53,Nhà Giả Kim 2,Literature,0.7487777777777778
274,88,Và Núi Vang Vọng,Self-help,0.8476550050810059
274,29,The Girl on the Train,Self-help,0.8444444444444444
274,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
274,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
274,98,Tôi Thấy Hoa Vàng,Self-help,0.7831111111111111
275,29,The Girl on the Train,Self-help,0.8444444444444444
275,58,Essentialism,Self-help,0.8144444444444445
275,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
275,47,Ba Chàng Lính Ngự Lâm,Self-help,0.8014444444444445
275,6,Doraemon,Self-help,0.8001111111111112
276,17,Quê Hương Tuổi Thơ,Fantasy,0.9073802413515709
276,56,The Power of Habit,Fantasy,0.8473333333333334
276,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
276,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
276,94,Measure What Matters,Fantasy,0.7858888888888889
277,8,Naruto,Classic,0.8388888888888888
277,24,Good to Great,Classic,0.8245555555555556
277,31,Lịch Sử Loài Người,Classic,0.808888888888889
277,72,Demon Slayer,Classic,0.783888888888889
277,4,Atomic Habits,Classic,0.766888888888889
278,17,Quê Hương Tuổi Thơ,Fantasy,0.8699447351298446
278,68,Bitcoin & Blockchain,Fantasy,0.8264444444444445
278,12,The Hobbit,Fantasy,0.8167777777777778
278,94,Measure What Matters,Fantasy,0.7858888888888889
278,84,Inspired,Fantasy,0.783
279,17,Quê Hương Tuổi Thơ,Fantasy,0.9074138389068733
279,56,The Power of Habit,Fantasy,0.8473333333333334
279,73,My Hero Academia,Fantasy,0.832888888888889
279,12,The Hobbit,Fantasy,0.8167777777777778
279,67,Đầu Tư Chứng Khoán,Fantasy,0.8140000000000001
280,59,Make Your Bed,Business,0.9213451003958136
280,85,Continuous Discovery,Business,0.8222222222222222
280,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
280,66,Sách Trắng Tài Chính,Business,0.8051111111111112
280,97,Mắt Biếc,Business,0.8043333333333333
281,30,Big Little Lies,History,0.8190000000000001
281,75,Fullmetal Alchemist,History,0.8163333333333334
281,95,Radical Candor,History,0.808888888888889
281,7,One Piece,History,0.8046666666666666
281,55,Vườn Nửa Đêm,History,0.7401111111111112
282,10,Conan,Business,0.8792222222222222
282,21,Rich Dad Poor Dad,Business,0.8593451112432122
282,59,Make Your Bed,Business,0.8463333333333333
282,48,Những Người Khốn Khổ,Business,0.8154012378649629
282,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
283,59,Make Your Bed,Business,0.8463333333333333
283,85,Continuous Discovery,Business,0.8222222222222222
283,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
283,66,Sách Trắng Tài Chính,Business,0.8051111111111112
283,97,Mắt Biếc,Business,0.8043333333333333
284,18,Số Đỏ,Classic,0.8555555555555555
284,8,Naruto,Classic,0.8388888888888888
284,31,Lịch Sử Loài Người,Classic,0.808888888888889
284,37,Pride and Prejudice,Classic,0.754
284,50,Germinal,Classic,0.7423333333333333
285,75,Fullmetal Alchemist,History,0.8163333333333334
285,95,Radical Candor,History,0.808888888888889
285,7,One Piece,History,0.8046666666666666
285,14,Dune,History,0.7816666666666667
285,69,Tự Do Tài Chính,History,0.7784444444444445
286,35,Tipping Point,Business,0.8522254768657569
286,59,Make Your Bed,Business,0.8463333333333333
286,85,Continuous Discovery,Business,0.8222222222222222
286,21,Rich Dad Poor Dad,Business,0.8093333333333332
286,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
287,29,The Girl on the Train,Self-help,0.8444444444444444
287,40,Great Expectations,Self-help,0.8416666666666667
287,58,Essentialism,Self-help,0.8144444444444445
287,87,Ngàn Mặt Trời Rực Rỡ,Self-help,0.8106666666666668
287,91,Thinking in Systems,Self-help,0.8085470579267182
288,59,Make Your Bed,Business,0.8463333333333333
288,85,Continuous Discovery,Business,0.8222222222222222
288,21,Rich Dad Poor Dad,Business,0.8093333333333332
288,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
288,66,Sách Trắng Tài Chính,Business,0.8051111111111112
289,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
289,18,Số Đỏ,Classic,0.8555555555555555
289,8,Naruto,Classic,0.8388888888888888
289,24,Good to Great,Classic,0.8245555555555556
289,31,Lịch Sử Loài Người,Classic,0.808888888888889
290,51,Trăm Năm Cô Đơn,Literature,0.8176666666666667
290,83,Hooked,Literature,0.807
290,81,The Lean Startup,Literature,0.8051111111111112
290,49,Madame Bovary,Literature,0.8018888888888889
290,79,Điểm Hẹn,Literature,0.7954998487391249
291,21,Rich Dad Poor Dad,Business,0.9093333333333332
291,66,Sách Trắng Tài Chính,Business,0.8651525828956305
291,85,Continuous Discovery,Business,0.8222222222222222
291,97,Mắt Biếc,Business,0.8043333333333333
291,54,Ficciones,Business,0.7954444444444444
292,85,Continuous Discovery,Business,0.8222222222222222
292,21,Rich Dad Poor Dad,Business,0.8093333333333332
292,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
292,66,Sách Trắng Tài Chính,Business,0.8051111111111112
292,97,Mắt Biếc,Business,0.8043333333333333
293,52,Tình Yêu Thời Thổ Tả,Classic,0.9005555555555556
293,18,Số Đỏ,Classic,0.8555555555555555
293,8,Naruto,Classic,0.8388888888888888
293,72,Demon Slayer,Classic,0.783888888888889
293,4,Atomic Habits,Classic,0.766888888888889
294,44,Sức Mạnh Hiện Tại,Business,0.8463983510167906
294,59,Make Your Bed,Business,0.8463333333333333
294,85,Continuous Discovery,Business,0.8222222222222222
294,21,Rich Dad Poor Dad,Business,0.8093333333333332
294,66,Sách Trắng Tài Chính,Business,0.8051111111111112
295,59,Make Your Bed,Business,0.8463333333333333
295,85,Continuous Discovery,Business,0.8222222222222222
295,21,Rich Dad Poor Dad,Business,0.8093333333333332
295,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
295,66,Sách Trắng Tài Chính,Business,0.8051111111111112
296,59,Make Your Bed,Business,0.9213143103577345
296,44,Sức Mạnh Hiện Tại,Business,0.883888888888889
296,60,Can't Hurt Me,Business,0.8265417246856758
296,85,Continuous Discovery,Business,0.8222222222222222
296,21,Rich Dad Poor Dad,Business,0.8093333333333332
297,76,Bố Già,Romance,0.8495555555555556
297,13,Foundation,Romance,0.8315555555555555
297,23,Zero to One,Romance,0.8312222222222223
297,41,Kỹ Năng Giao Tiếp,Romance,0.790888888888889
297,9,Dragon Ball,Romance,0.7493333333333333
298,30,Big Little Lies,History,0.8190000000000001
298,75,Fullmetal Alchemist,History,0.8163333333333334
298,7,One Piece,History,0.8046666666666666
298,14,Dune,History,0.7816666666666667
298,69,Tự Do Tài Chính,History,0.7784444444444445
299,18,Số Đỏ,Classic,0.8555555555555555
299,8,Naruto,Classic,0.8388888888888888
299,24,Good to Great,Classic,0.8245555555555556
299,52,Tình Yêu Thời Thổ Tả,Classic,0.8005555555555556
299,37,Pride and Prejudice,Classic,0.754
300,52,Tình Yêu Thời Thổ Tả,Classic,0.9005261755861025
300,18,Số Đỏ,Classic,0.8555555555555555
300,8,Naruto,Classic,0.8388888888888888
300,24,Good to Great,Classic,0.8245555555555556
300,31,Lịch Sử Loài Người,Classic,0.808888888888889
301,59,Make Your Bed,Business,0.8463333333333333
301,85,Continuous Discovery,Business,0.8222222222222222
301,21,Rich Dad Poor Dad,Business,0.8093333333333332
301,66,Sách Trắng Tài Chính,Business,0.8051111111111112
301,97,Mắt Biếc,Business,0.8043333333333333
302,15,1984,Self-help,0.8686589842552557
302,29,The Girl on the Train,Self-help,0.8444444444444444
302,40,Great Expectations,Self-help,0.8416666666666667
302,20,Đất Rừng Phương Nam,Self-help,0.8196666666666668
302,58,Essentialism,Self-help,0.8144444444444445
303,85,Continuous Discovery,Business,0.9022242788160275
303,60,Can't Hurt Me,Business,0.8115525589295989
303,21,Rich Dad Poor Dad,Business,0.8093333333333332
303,44,Sức Mạnh Hiện Tại,Business,0.808888888888889
303,66,Sách Trắng Tài Chính,Business,0.8051111111111112
304,13,Foundation,Romance,0.8315555555555555
304,9,Dragon Ball,Romance,0.7493333333333333
304,191,Sách AI 90,Romance,0.7193777777777778
304,174,Sách AI 73,Romance,0.6981333333333333
304,157,Sách AI 56,Romance,0.6937777777777778
305,34,Outliers,Literature,0.8112222222222223
305,83,Hooked,Literature,0.807
305,39,Wuthering Heights,Literature,0.8065555555555555
305,49,Madame Bovary,Literature,0.8018888888888889
305,53,Nhà Giả Kim 2,Literature,0.7887724282380735
306,17,Quê Hương Tuổi Thơ,Fantasy,0.8924348076750614
